"","player_api_id","player_name","overall_rating","gk_rating","number_of_appearances"
"6320",134217,"Philipp Bargfrede",74,146,117
"6321",134220,"Chafik Najih",60,117,1
"6322",134221,"Mustapha Yatabare",75,114,56
"6323",134222,"Edouard Butin",67,115,36
"6324",134232,"Nolan Roux",78,92,155
"6325",134233,"Baptiste Schmisser",65,59,22
"6326",134236,"Tino Costa",82,142,113
"6327",134285,"Jean Alain Fanchone",68,149,16
"6328",134318,"Valdas Trakys",63,51,4
"6329",135247,"Philipp Zulechner",66,51,2
"6330",135310,"Yonathan Del Valle",75,55,49
"6331",135335,"Raffaele De Vita",64,54,21
"6332",136516,"Mervan Celik",72,127,11
"6333",136539,"Rafal Gikiewicz",71,361,41
"6334",136540,"Krzysztof Krol",62,116,73
"6335",137223,"Jocelyn Roux",62,41,33
"6336",137225,"Saroa",56,117,3
"6337",138155,"Szymon Matuszek",59,46,8
"6338",138159,"Michal Buchalik",64,313,81
"6339",138171,"Semir Stilic",75,140,114
"6340",139633,"Ivan Alejandro Furios",65,52,2
"6341",139634,"Ibrahima Niasse",59,121,46
"6342",139635,"Dylan Gissi",66,61,1
"6343",139637,"Martin Steuble",58,45,3
"6344",139671,"Marc Albrighton",78,122,92
"6345",139672,"Nathan Delfouneso",76,102,4
"6346",139673,"Nathan Baker",72,106,72
"6347",139775,"Martin Baran",65,55,47
"6348",139779,"Pavol Cicman",62,54,18
"6349",139806,"Sinisa Andjelkovic",75,49,60
"6350",139822,"Leonard Kweuke",76,96,2
"6351",139895,"Lukasz Burliga",65,108,105
"6352",139898,"Dirceu",67,91,25
"6353",139922,"David Addy",67,132,72
"6354",140445,"Tommy Oar",73,105,82
"6355",140490,"Matteo Tosetti",60,46,10
"6356",140495,"Vincent Ruefli",69,81,128
"6357",140497,"Guillaume Katz",60,50,71
"6358",140500,"David Frey",50,54,1
"6359",140819,"Steven Zuber",73,109,119
"6360",140932,"Milos Kosanovic",72,46,109
"6361",140951,"Macedo Novaes",73,371,22
"6362",140963,"Milan Milanovic",69,130,4
"6363",140965,"Nikola Djurdjic",74,55,21
"6364",140982,"Odair Fortes",71,50,73
"6365",140988,"Jozsef Varga",71,155,6
"6366",141082,"Patrick Ziegler",69,56,23
"6367",141113,"Dennis Diekmeier",75,121,144
"6368",141114,"Tobias Kempe",70,65,9
"6369",141115,"Timo Perthel",70,131,8
"6370",141126,"Benjamin Kirsten",67,328,6
"6371",141145,"Daniel Didavi",79,131,67
"6372",141146,"Patrick Funk",67,141,7
"6373",141160,"Boris Vukcevic",73,138,41
"6374",141161,"Julian Schieber",76,118,66
"6375",141370,"Sebastian Rode",79,49,72
"6376",141395,"Viktor Bopp",60,54,6
"6377",141396,"Mehmet Ekici",78,125,53
"6378",141576,"Enda Stevens",65,97,6
"6379",141662,"Alvaro Fernandez",71,136,6
"6380",141699,"Milan Badelj",78,52,104
"6381",141704,"Kaja Rogulj",67,49,25
"6382",141733,"Sergey Khizhnichenko",57,44,8
"6383",141814,"Lennart Hartmann",62,125,1
"6384",142186,"Johan Maartensson",68,124,49
"6385",142272,"Richard Guzmics",68,44,42
"6386",142282,"Barry Douglas",70,57,95
"6387",142357,"Jon Robertson",58,44,11
"6388",142990,"Samuel Scheimann",64,53,30
"6389",142992,"Kevin Brands",64,54,7
"6390",142994,"John Verhoek",68,53,17
"6391",143365,"Wilfried Bony",81,128,120
"6392",143403,"Danilo",NA,NA,13
"6393",143442,"Toni Sunjic",75,59,28
"6394",143512,"Danny Hoesen",71,107,33
"6395",143523,"Bruno Andrade",68,64,24
"6396",143710,"Luciano Becchio",74,114,2
"6397",143750,"Zargo Toure",70,132,42
"6398",143752,"Frederic Sammaritano",73,125,37
"6399",143757,"Mehdi Mostefa",72,140,134
"6400",143790,"Yannis Tafer",73,114,87
"6401",143793,"Jack Wilshere",83,138,93
"6402",143795,"Fausto Rossi",75,123,41
"6403",143841,"Juanmi Callejon",73,150,1
"6404",143923,"Robbert Te Loeke",62,308,2
"6405",143939,"Soufiane Dadda",64,56,1
"6406",143945,"Rajiv van La Parra",68,69,49
"6407",144989,"Efe Ambrose",70,64,97
"6408",144993,"Shinji Kagawa",83,50,126
"6409",144996,"Sung-Yueng Ki",77,146,140
"6410",144998,"Marko Jovanovic",66,46,45
"6411",144999,"Nenad Tomovic",78,126,140
"6412",145002,"Shaun Cummings",69,128,9
"6413",145020,"Marcos Paulo",69,125,91
"6414",145039,"Jean-Jacques Gosso",74,138,54
"6415",145058,"Helder",66,33,20
"6416",145061,"Sylvio Ronny Rodelin",71,121,79
"6417",145063,"Jorge Claros",67,47,39
"6418",145066,"Tripy Makonda",68,134,18
"6419",145067,"Jean-Ecudes Maurice",73,106,3
"6420",145068,"Robin Previtali",62,46,6
"6421",145070,"Franck Tabanou",77,140,184
"6422",145536,"Benjamin Huebner",74,55,30
"6423",145538,"Dennis Daube",68,126,7
"6424",145545,"Stephan Hain",67,99,6
"6425",145550,"Kevin Trapp",82,406,149
"6426",145551,"Roman Neustaedter",77,122,169
"6427",145561,"Anderson",76,120,73
"6428",145583,"Fellipe Bastos",72,136,2
"6429",145584,"Tengarrinha",69,85,75
"6430",145586,"Stijn Wuytens",69,144,95
"6431",146768,"Jose Luis Fernandez",71,56,1
"6432",146830,"Joel Ward",76,99,104
"6433",147351,"Carlao",70,116,108
"6434",147594,"Bryan Linssen",72,51,136
"6435",147600,"Maikel Kieftenbeld",70,48,132
"6436",147601,"Wout Droste",70,58,77
"6437",147614,"Fallou Diagne",76,105,90
"6438",147616,"Michal Janota",65,65,62
"6439",147717,"Sascha Bigalke",69,128,1
"6440",147722,"Said Husejinovic",67,135,1
"6441",147726,"Leon Balogun",73,104,34
"6442",147729,"Luiz Gustavo",83,139,198
"6443",147731,"Taner Yalcin",70,129,14
"6444",147732,"Richard Sukuta-Pasu",69,117,29
"6445",147733,"Mohamed Amsif",71,351,25
"6446",147735,"Alexander Esswein",75,56,77
"6447",147877,"Marley Watkins",67,116,44
"6448",147951,"Josip Ilicic",80,52,138
"6449",147958,"Marvin Martin",80,136,172
"6450",147959,"Yoric Ravet",72,124,97
"6451",147960,"Bakary Soro",68,117,30
"6452",147980,"Emil Drozdowicz",60,54,10
"6453",148153,"Carlos Olascuaga",68,53,3
"6454",148286,"Joachim Mununga",66,124,62
"6455",148289,"Yohan Brouckaert",63,45,10
"6456",148292,"Mvuezolo Muscal Musumbu",54,119,10
"6457",148294,"Benjamin Lambot",63,45,19
"6458",148297,"Mario Matos",56,278,2
"6459",148302,"Cheikhou Kouyate",76,135,149
"6460",148308,"Sven De Volder",49,248,7
"6461",148311,"Gregory Delwarte",60,302,2
"6462",148313,"Dimitri Daeselaire",64,125,38
"6463",148314,"Anele Ngcongca",74,131,153
"6464",148315,"Christian Benteke",82,104,149
"6465",148325,"Kristof van Hout",67,334,52
"6466",148326,"Rob Claeys",52,124,1
"6467",148327,"Istvan Bakx",65,116,8
"6468",148329,"Elimane Coulibaly",69,120,89
"6469",148331,"Anthony Moris",65,326,3
"6470",148335,"Mehdi Carcela-Gonzalez",76,124,66
"6471",148336,"Joerie Dequevy",64,138,54
"6472",148338,"Jeroen Vanthournout",60,72,19
"6473",148483,"Marian Kello",72,349,114
"6474",148487,"Vytautas Andriuskevicius",68,61,81
"6475",148790,"Jose Baxter",73,119,1
"6476",148792,"Kieran Agard",67,91,3
"6477",148827,"Abdoulwahid Sissoko",69,49,50
"6478",148828,"Vincent Manceau",70,123,27
"6479",148829,"Romero Regales",63,58,4
"6480",148830,"Benjamin Andre",73,115,130
"6481",148832,"Yannick Sagbo",73,98,70
"6482",148904,"Jordan Spence",67,112,2
"6483",148905,"Joel Thomas",56,102,13
"6484",148909,"Stuart O'Keefe",67,114,3
"6485",148948,"Kevin Diaz",65,112,7
"6486",148953,"Ahmed Soukouna",53,101,1
"6487",148955,"Marcelo Toscano",75,67,54
"6488",148960,"Jaycee Okwunwanne",66,112,4
"6489",148974,"Rui Miguel",67,52,18
"6490",149006,"Toko Nzuzi",69,110,121
"6491",149031,"Lamine Gassama",72,122,124
"6492",149140,"Xavier Luissint",64,46,13
"6493",149150,"Denis Odoi",72,126,127
"6494",149173,"Koen Weuts",63,44,36
"6495",149174,"Frederik Frans",66,61,61
"6496",149206,"Geoffrey Cabeke",60,54,10
"6497",149211,"Nathan Kabasele",68,47,16
"6498",149219,"Christian Kabasele",75,61,58
"6499",149258,"Rachid Bourabia",67,39,73
"6500",149260,"Tom Muyters",64,320,29
"6501",149279,"Karim Belhocine",66,125,92
"6502",149334,"Fredric Brillant",67,64,68
"6503",149345,"Mikael Seoudi",63,62,6
"6504",149367,"Rudy Saintini",53,113,11
"6505",149583,"Lucas Mendes",76,58,43
"6506",149584,"Ariel Nahuelpan",74,111,20
"6507",149845,"Douglas",70,124,38
"6508",149855,"Cuco Martina",71,67,103
"6509",149856,"Roald van Hout",60,43,5
"6510",149895,"Jordan Bowery",63,129,5
"6511",149909,"Marco Terrazzino",69,77,1
"6512",149917,"Jordon Mutch",72,133,46
"6513",149947,"Orlando Sa",72,98,31
"6514",149949,"Filipe Goncalves",69,60,72
"6515",149950,"Josa",64,56,1
"6516",149952,"Ozeia",69,117,54
"6517",149953,"Leandro Tatu",69,51,27
"6518",149959,"Miguel Castro",63,101,28
"6519",149962,"Nicolas N'Koulou",81,137,230
"6520",150007,"Francois Affolter",70,119,160
"6521",150018,"Daniel Kabir Mustafa",66,129,19
"6522",150019,"Teti",67,143,2
"6523",150020,"Rui Varela",69,113,14
"6524",150021,"Karl-Johan Johnsson",70,359,28
"6525",150024,"Fernando Alexandre",73,145,174
"6526",150025,"Goncalo Santos",74,49,55
"6527",150026,"Eder",79,114,106
"6528",150031,"Diogo Luis",52,99,1
"6529",150036,"Sandro",67,125,20
"6530",150038,"Braga",73,140,95
"6531",150039,"Paulo Tavares",71,83,70
"6532",150041,"Maicon",80,137,120
"6533",150044,"Pajetat Douglas",63,319,2
"6534",150045,"Ruben Micael",79,146,124
"6535",150046,"Igor Pita",62,56,1
"6536",150047,"Joao Aurelio",74,131,139
"6537",150053,"Rossetto Michel Simplicio",66,123,25
"6538",150064,"Baiano",77,126,151
"6539",150065,"Daniel Elias Araujo Maykon",69,136,50
"6540",150066,"Giovanaz Assis",69,341,18
"6541",150068,"Theo Weeks,24",67,132,24
"6542",150077,"Marcio Paiva",66,326,19
"6543",150080,"Miguel Lopes",76,129,97
"6544",150081,"Silvio",76,134,97
"6545",150082,"Andre Vilas Boas",69,137,87
"6546",150083,"Tarantini",74,129,164
"6547",150084,"Domagoj Pusic",56,54,4
"6548",150085,"Jose Semedo",57,122,5
"6549",150091,"Wires",68,134,102
"6550",150093,"Eduardo Salvio",80,131,96
"6551",150119,"Marko Vejinovic",77,137,144
"6552",150176,"Fabio",76,143,35
"6553",150199,"Leon Broekhof",64,49,18
"6554",150201,"Luuk de Jong",79,123,160
"6555",150203,"Soufian El Hassnaoui",64,54,25
"6556",150206,"Kai van Hese",61,135,11
"6557",150209,"Bogdan Milic",66,97,20
"6558",150210,"Darley",69,345,5
"6559",150211,"Norichio Nieveld",65,49,60
"6560",150213,"Mitchell Schet",68,53,58
"6561",150217,"Dennis Telgenkamp",65,322,24
"6562",150236,"Jeroen Zoet",79,396,162
"6563",150239,"Maciej Wilusz",67,66,55
"6564",150240,"Joey Godee",63,60,27
"6565",150242,"Eloy Room",74,369,113
"6566",150243,"Nicky Kuiper",68,123,18
"6567",150248,"Furdjel Narsingh",68,55,45
"6568",150250,"Pedro Rodriguez",85,146,160
"6569",150260,"James Dayton",70,51,56
"6570",150267,"Andre Fontes",70,97,31
"6571",150268,"Andre Almeida",76,99,73
"6572",150271,"Junior Negrao",65,46,16
"6573",150272,"Tiago Almeida",65,60,2
"6574",150275,"Nelson Pedroso",65,54,56
"6575",150279,"Chumbinho",64,135,4
"6576",150292,"Tomas Pekhart",74,105,59
"6577",150296,"Sebastian Dubarbier",75,134,65
"6578",150297,"Lacina Traore",78,59,14
"6579",150299,"Joao Real",71,116,113
"6580",150313,"Fabio Faria",72,135,32
"6581",150316,"Michel",76,121,72
"6582",150318,"Reguila",59,116,10
"6583",150320,"David Caiado",65,81,8
"6584",150322,"Lionn",72,129,114
"6585",150323,"Ander Iturraspe",81,119,133
"6586",150327,"Juanan",67,46,13
"6587",150328,"Piscu",69,101,19
"6588",150330,"Jose Maria Callejon",81,117,195
"6589",150388,"Federico Casarini",73,135,41
"6590",150389,"Massimo Coda",66,59,9
"6591",150393,"Andrea Catellani",72,138,4
"6592",150395,"Diego Farias",71,114,23
"6593",150396,"Alex",NA,NA,15
"6594",150401,"Libor Kozak",75,114,27
"6595",150407,"Guido Marilungo",74,121,27
"6596",150410,"Gianluca Sansone",74,80,21
"6597",150435,"Andrea Mei",64,118,9
"6598",150464,"Andrea Seculin",69,339,3
"6599",150466,"Davide Santon",78,129,130
"6600",150468,"Ettore Mendicino",64,113,1
"6601",150480,"Lora",76,125,121
"6602",150491,"Pablo",NA,NA,6
"6603",150498,"Dimas Delgado",71,141,18
"6604",150509,"Eran Zahavi",76,57,11
"6605",150510,"Samuel Yeboah",65,124,5
"6606",150517,"Javan Vidal",67,136,9
"6607",150518,"Tom Taiwo",62,140,41
"6608",150565,"Pierre-Emerick Aubameyang",84,115,181
"6609",150573,"Oscar Sielva",68,143,2
"6610",150574,"Jesus Rueda",73,148,59
"6611",150589,"Bart Vriends",65,59,63
"6612",150590,"Gevero Markiet",67,61,43
"6613",150591,"Liam Cooper",69,109,1
"6614",150596,"Craig Noone",72,122,13
"6615",150613,"Nile Ranger",69,113,1
"6616",150632,"Jordi Feliu Xumetra",74,123,35
"6617",150641,"Baltasar Rigo",66,124,1
"6618",150644,"Jonathan Pereira",75,138,61
"6619",150647,"Edu Bedia",68,136,9
"6620",150649,"Sergio Canales",79,141,97
"6621",150670,"Kamil Glik",82,91,184
"6622",150707,"David Mendes",64,124,28
"6623",150731,"Antonio Amaya",77,131,86
"6624",150735,"Manuel Lillo Castellano",72,47,35
"6625",150737,"Jose Catala",73,136,23
"6626",150739,"Jordi Alba",84,138,150
"6627",150745,"Jeffrey Rijsdijk",66,124,29
"6628",150746,"Andrea Mutombo",60,49,12
"6629",150747,"Etrit Berisha",74,366,34
"6630",150754,"Jaime",69,133,14
"6631",150761,"Fakhreddine Galbi",62,128,8
"6632",150764,"Bernardo",76,59,42
"6633",150769,"Pedro Botelho",73,132,25
"6634",150770,"Miku",74,124,99
"6635",150809,"Marcin Budzinski",66,126,107
"6636",150824,"Txema Anibarro",70,48,12
"6637",150831,"Francisco Sutil",68,60,4
"6638",150832,"Gaizka Toquero",74,126,83
"6639",150833,"Valentin Roberge",74,51,93
"6640",150869,"Thimothee Kolodziejczak",74,137,124
"6641",150872,"Wakaso Mubarak",76,127,39
"6642",150922,"Caiuby",73,113,31
"6643",150968,"Ivan Obradovic",73,141,82
"6644",150969,"Ryan McGivern",64,116,56
"6645",151009,"John Boye",72,134,52
"6646",151050,"Thiago Cionek",70,121,86
"6647",151058,"Dani Benitez",74,77,38
"6648",151063,"Coke",80,138,107
"6649",151075,"Pablo Cendros",72,130,60
"6650",151079,"Alejandro Bergantinos",74,128,93
"6651",154192,"Dmitriy Verkhovtsov",65,58,5
"6652",154228,"Matthieu Saunier",67,58,42
"6653",154229,"Christopher Glombard",70,48,36
"6654",154230,"Gregory Sertic",77,143,100
"6655",154232,"Grzegorz Krychowiak",82,50,124
"6656",154233,"Paul Bastien Lasne",73,121,89
"6657",154235,"Miroslav Stoch",79,138,31
"6658",154238,"Alessandro Crescenzi",65,50,9
"6659",154239,"Andrea Bertolacci",77,129,119
"6660",154245,"Luca Caldirola",74,47,80
"6661",154246,"Joel Chukwuma Obi",77,133,29
"6662",154249,"Mattia Destro",79,124,100
"6663",154256,"Xavier Torres",76,131,125
"6664",154257,"Sergio Busquets",86,146,213
"6665",154259,"Jeffren Suarez",77,136,25
"6666",154261,"Oliver Klaus",55,264,9
"6667",154264,"Pedro Mendes",73,49,51
"6668",154265,"Andre Martins",76,58,46
"6669",154267,"Diogo Amado",72,52,91
"6670",154268,"Wilson Eduardo",76,56,90
"6671",154271,"Martin Kelly",77,118,64
"6672",154273,"Nathan Eccleston",68,101,6
"6673",154276,"Cedric D'Ulivo",68,124,43
"6674",154280,"Jordan Ayew",76,111,121
"6675",154433,"Boubacar Diabang Dialiba",70,137,56
"6676",154856,"Mana Dembele",66,101,6
"6677",154867,"Fabrice N'Sakala",71,55,42
"6678",154911,"Pavel Komolov",61,89,18
"6679",154928,"Roland Gigolaev",64,37,22
"6680",154938,"Mikel Balenziaga",79,127,151
"6681",154941,"Anestis Argyriou",62,35,8
"6682",154949,"Gueida Fofana",76,112,51
"6683",154950,"Adrian Basta",65,62,43
"6684",154979,"Hugo Bargas",66,54,16
"6685",155050,"Federico Fernandez",78,63,106
"6686",155052,"Beshart Abdurahimi",69,45,9
"6687",155056,"Thiago Ribeiro",76,134,44
"6688",155066,"Juan Cuadrado",83,141,139
"6689",155075,"Alexandre Barthe",65,57,10
"6690",155122,"Alex MacDonald",62,103,6
"6691",155129,"Harry Arter",73,43,21
"6692",155246,"Angelo da Costa",71,350,45
"6693",155254,"Francesco Caputo",70,98,5
"6694",155256,"Bartosz Salamon",70,57,1
"6695",155257,"Omar El Kaddouri",77,40,51
"6696",155260,"Gabriele Angella",73,127,12
"6697",155262,"Robert Gucher",70,127,15
"6698",155268,"Marcus Diniz",69,118,20
"6699",155273,"Marco Calderoni",67,126,1
"6700",155278,"Masahudu Alhassan",65,49,2
"6701",155297,"Nicolas Martin Gorobsov",68,135,1
"6702",155348,"Neven Markovic",64,66,5
"6703",155350,"Viktor Genev",56,47,6
"6704",155355,"Radosav Petrovic",73,51,10
"6705",155359,"Milos Obradovic",60,43,6
"6706",155384,"Mark Davies",NA,NA,51
"6707",155534,"Bastian Oczipka",75,132,127
"6708",155548,"Kevin Gomis",70,71,83
"6709",155611,"Piotr Tomasik",64,132,48
"6710",155623,"Ryad Boudebouz",77,135,228
"6711",155638,"Mateusz Machaj",64,53,55
"6712",155639,"Denis Oliynyk",71,57,40
"6713",155738,"Adem Ljajic",81,137,103
"6714",155739,"Aleksandar Miljkovic",70,47,7
"6715",155782,"Aaron Cresswell",74,121,75
"6716",155913,"Matt Ritchie",74,99,34
"6717",155936,"Ben Amos",67,337,1
"6718",156007,"Joseph Bennett",68,120,24
"6719",156008,"Jordan Henderson",79,134,193
"6720",156013,"Steve Cook",72,113,36
"6721",156019,"Shaun Hutchinson",71,127,118
"6722",156097,"Keko",73,125,43
"6723",156105,"Amine Linganzi",70,117,1
"6724",156175,"Tomas Vaclik",75,380,62
"6725",156534,"Aleksandar Tonev",67,51,59
"6726",156546,"Kostas Lamprou",69,347,81
"6727",156551,"Eliaquim Mangala",81,131,142
"6728",156553,"Sergio Padt",74,362,97
"6729",156556,"Nelson Oliveira",74,129,41
"6730",156664,"Mamadou Samassa",72,356,28
"6731",156693,"Maxime Chanot",73,56,53
"6732",156714,"Miguel da Silva Jorge Bruno",61,312,1
"6733",156716,"Mathieu Philippe Peybernes",72,106,104
"6734",156726,"Douglas Costa",83,54,23
"6735",156727,"Sandro",81,142,82
"6736",156770,"Kevin Greg Wattamaleo",66,47,25
"6737",156793,"Fabian Rinaudo",78,66,49
"6738",156937,"Lyle Taylor",64,60,27
"6739",157101,"Markus Henriksen",75,103,91
"6740",157102,"Mushaga Bakenga",68,101,21
"6741",157249,"Daniel Mojsov",NA,NA,9
"6742",157252,"Gotoku Sakai",74,50,105
"6743",157284,"Zeljko Brkic",78,382,85
"6744",157288,"Nemanja Pejcinovic",76,132,113
"6745",157289,"Vujadin Savic",68,53,8
"6746",157303,"Adam Bogdan",73,364,25
"6747",157369,"Itay Shechter",74,44,33
"6748",157375,"Benoit Poulain",72,115,42
"6749",157376,"Manasse Enza-Yamissi",64,40,17
"6750",157490,"Vladimir Volkov",67,53,15
"6751",157560,"William Remy",72,52,27
"6752",157561,"Steven Joseph-Monrose",69,126,47
"6753",157630,"Guram Kashia",77,49,175
"6754",157723,"Christian Eriksen",84,138,189
"6755",157729,"Gylfi Sigurdsson",79,135,124
"6756",157788,"Juhani Ojala",66,46,17
"6757",157806,"Moise Brou Apanga",72,126,28
"6758",157838,"Nathaniel Clyne",81,125,122
"6759",157856,"Vaso Vasic",68,340,44
"6760",157859,"Yohan Mollo",76,135,125
"6761",157860,"Frederic Duplus",65,133,9
"6762",157865,"Alex Sandro",82,136,98
"6763",157869,"Marco Natanel Torsiglieri",76,57,39
"6764",157899,"Carreno Enrique Javier",60,109,1
"6765",157901,"Jagos Vukovic",74,127,26
"6766",157955,"Samuel Atrous",61,312,1
"6767",158201,"Joel Tillema",59,127,1
"6768",158234,"Timothy Chandler",74,50,118
"6769",158235,"Jonathan Page",64,90,6
"6770",158237,"Kyle Benedictus",60,43,24
"6771",158253,"Andreas Wittwer",65,58,115
"6772",158257,"Vaclav Kadlec",72,128,17
"6773",158263,"Dorlan Pabon",76,64,30
"6774",158278,"Dario Vujicevic",68,135,44
"6775",158284,"Tomasz Cywka",70,132,8
"6776",158297,"Robert Beric",74,70,7
"6777",158545,"Michail Antonio",75,114,23
"6778",158581,"Luciano Narsingh",77,114,128
"6779",158582,"Pawel Wojciechowski",65,119,4
"6780",158783,"Paulo Regula",69,137,20
"6781",158818,"Liam Smith",57,45,5
"6782",158841,"Darryl Lachman",72,120,85
"6783",158844,"Lopes Cruz Daniel",66,137,43
"6784",158845,"Pape Abdou Paye",68,58,8
"6785",158861,"Adam Sarota",68,139,35
"6786",158879,"Jan Kirchhoff",75,114,64
"6787",158886,"Ermir Lenjani",69,54,58
"6788",158962,"Magaye Gueye",73,139,10
"6789",159342,"Mateusz Klich",72,108,82
"6790",159352,"Ousmane Coulibaly",65,97,36
"6791",159373,"Temitope Ayoluwa Obadeyi",69,108,44
"6792",159386,"Orhan Ademi",67,58,8
"6793",159394,"Douglao",76,54,35
"6794",159452,"Mateo Pavlovic",68,54,3
"6795",159465,"Celso Ortiz",74,135,65
"6796",159594,"Francis Coquelin",79,128,71
"6797",159596,"Emmanuel Frimpong",72,114,10
"6798",159598,"Rui Fonte",73,113,37
"6799",159606,"Andrea Mazzarani",68,136,10
"6800",159663,"Conrad Balatoni",63,59,93
"6801",159803,"Jonathon Routledge",61,131,34
"6802",159833,"Kyle Walker",79,126,164
"6803",159839,"Gaetan Charbonnier",72,112,70
"6804",159854,"Kelvin Leerdam",71,132,132
"6805",159856,"Jonathan Franks",63,106,18
"6806",159881,"Xabier Etxeita",77,113,61
"6807",159882,"Kevin Theophile-Catherine",74,104,172
"6808",159883,"Yohan Thuram Ulien",74,363,70
"6809",159888,"Victor Ramos",70,127,22
"6810",160194,"Yannick Bolasie",77,132,77
"6811",160196,"Denis Stracqualursi",72,52,7
"6812",160211,"Mostapha El Kabir",75,123,10
"6813",160220,"Alassane Toure",67,63,21
"6814",160222,"Yoann Andreu",71,114,48
"6815",160243,"Jack Colback",76,141,156
"6816",160367,"Ryan Scully",57,280,9
"6817",160370,"Sidney Govou",83,151,50
"6818",160447,"Adam Smith",70,47,22
"6819",160448,"Ryan Mason",75,124,37
"6820",160460,"Vasyl Pryima",66,40,3
"6821",160495,"Nathaniel Wedderburn",58,128,8
"6822",160496,"Junior Stanislas",73,132,39
"6823",160568,"Steven Saunders",67,114,57
"6824",160599,"Toby Alderweireld",82,141,199
"6825",160627,"Cedric Soares",78,60,113
"6826",160628,"Vitor Bastos",66,72,5
"6827",160713,"Tom Cleverley",78,137,109
"6828",160844,"Jaume Costa",78,120,77
"6829",160845,"Carles Martinez",65,41,30
"6830",160901,"David Moser",56,281,6
"6831",160906,"Tom van Weert",71,61,63
"6832",160936,"Andrew Little",61,117,8
"6833",160955,"Frank Olijve",62,51,1
"6834",161012,"Daley Blind",81,135,163
"6835",161014,"Harm Zeinstra",64,320,9
"6836",161015,"Iago Falque",79,141,67
"6837",161035,"Marcos Rojo",81,52,84
"6838",161291,"Youssef El Arabi",76,132,144
"6839",161328,"Stephan El Shaarawy",83,123,77
